STU_ID,UWFGPA1stYear,Prior_Hours,StartMajor,ReStartMajor,Gender,Ethnicity,ReEthnicity,County,ReCounty,FirstMathCrs,ReFirstMathCrs,FirstMathCrsGrade,UWFHour1stTerm,UWFGPA1stTerm,Drop1stYear,GPA_HIGHSCHOOL
C8AB69548B800C42AD0227A4587F0A99BEBC661E,0,3,Cybersecurity,Cybersecurity,F,White,White,SANT,SANT,MAC1147,MAC1147,W,9,0,Dropped,4.44
C8F126DE45C08D927E962BDCDBAF94C28866C5F3,1.925,6,Cybersecurity,Cybersecurity,M,White,White,VOLU,Others,MAC1147,MAC1147,W,12,1.6,Retained,2.73
C9CF86F06F7BA030A5F3B1C4CA891E377ABAF9EE,2.815384615,16,Cybersecurity,Cybersecurity,M,Two or More,Two or More,SANT,SANT,MAC2311,MAC2311,W,10,2.92,Retained,3.66
C9F2F33DDEDDD536D328F9888D450A9DC048FCDE,4,11,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,A-,15,3.72,Retained,4.53
C9FBC81ABF4CE3E4558896677C46C33F4E2E63CB,0.866666667,7,Marine Biology,Marine Biology,F,White,White,SANT,SANT,MAC1147,MAC1147,F,15,0.866666667,Dropped,3.79
CA4CC1F725D8DEFB4E04086D849FED3DF8E5561F,4,0,Environmental Management,Environmental Management,F,White,White,SANT,SANT,MAC1140,MAC1140,A,12,4,Dropped,3.2
CACD544D916ED86715DD305B2C08E88BB91E6A09,2.047826087,0,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,OKAL,OKAL,MAC1105C,MAC1105C,W,10,2.12,Retained,3.21
CB2581CF7448C22222FFB11405E007C29581C84B,3.647058824,71,Environmental Management,Environmental Management,F,White,White,OKAL,OKAL,NoAttempt,NoAttempt,NoAttempt,14,3.785714286,Retained,4.79
CB2642DE46ED63DFC6F4212CFCCAB04DE69D9EB7,3.564,0,Cybersecurity,Cybersecurity,M,Hispanic,Hispanic,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,3.6,Retained,3.52
CB5C9437A83CFC5D10AFCF02EE588602C9BAF5E0,2.715151515,0,Marine Biology,Marine Biology,M,White,White,SANT,SANT,MAC1105C,MAC1105C,A-,14,2.492857143,Retained,3.71
CB622F6EE8825C2E3E2E1772393AE523766BC8CD,2.428,9,Natural Science,Natural Science,M,White,White,ESCA,ESCA,MAC1147,MAC1147,W,10,2.86,Retained,4
CBE19996B059BD2E98CD031258C97299C07D1159,3.564,12,Computer Science,Computer Science,M,White,White,GULF,Others,MAC1147,MAC1147,B,13,3.553846154,Retained,3.16
CBFF95C35E19A61925C96BAA9BB13296538B60C3,3.513793103,0,Information Technology,Information Technology,M,Non-Resident Alien,Others,NUSA,Others,NoAttempt,NoAttempt,NoAttempt,13,3.307692308,Retained,3.67
CC3E9E702291839BBD40A98893E0E65E2FF88248,3.058823529,0,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,SANT,SANT,MAC1147,MAC1147,B,14,3.414285714,Retained,3.95
CC89D14B51DB1879E6557A44B4F8F4DEF2D7AF26,4,73,Mechanical Engineering,Mechanical Engineering,M,White,White,OKAL,OKAL,NoAttempt,NoAttempt,NoAttempt,13,4,Retained,4.1
CCE2441C503DB42AC2063D50DE918336CA7ED7FD,2.860606061,0,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,BROW,Others,MAC1105C,MAC1105C,A-,14,2.978571429,Retained,3.87
CCE65B3CC99E50CFE57D5B213B865261E41EB75A,3.7625,68,Biomedical Sciences,Biomedical Sciences,F,White,White,POLK,Others,MAC2311,MAC2311,A,13,3.692307692,Retained,4.23
CCF48BA5922F5B162523B1A0B5447B2B2358A823,2.392105263,7,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,C+,13,2.161538462,Retained,3.53
CD4BA8613C158CD3E4A67D7E7800EB4471CE5880,0,0,Marine Biology,Marine Biology,M,White,White,HILL,HILL,MAC1105C,MAC1105C,W,4,0,Dropped,3.67
CD6FA48DF8EE6E345E62E7198D6743921955AF19,0,3,Marine Biology,Marine Biology,F,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,B-,7,1.542857143,Dropped,3.9
CDAF2A1D9A27259A9D9F2DB5428818CF012B2089,3.251612903,0,Software Design & Development,Software Design & Development,M,White,White,SANT,SANT,MAC1147,MAC1147,B-,16,3.43125,Retained,3.83
CDDD80AA4E209F00FA7DE3D74EA014CB1C2900D1,3.2,12,Biology,Biology,F,White,White,SANT,SANT,MAC1147,MAC1147,W,8,2.4875,Retained,4.02
CE5D6DD225EA4DF4F1921C251234BE0B734BDA4A,3.880645161,6,Chemistry,Chemistry,F,Non-Resident Alien,Others,SANT,SANT,MAC1147,MAC1147,A,14,3.935714286,Retained,4.08
CE6301F5347C9ED746A4396278ADE13CEED3FB04,2.104545455,12,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,10,2.23,Retained,3.15
CE8FB14E4EA5EB38E503F70E61166093B83296B5,2.930555556,44,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC2313,Others,B+,15,3.073333333,Retained,4.465
CED1849F60D8EC50CB7FFC05133D4BECB34B4A98,3.29375,6,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1105C,MAC1105C,C+,14,2.885714286,Retained,3.86
CEDA31FD1BBE0B76C0DB41C7F373E941D811AF58,3.374074074,13,Biology,Biology,M,White,White,NFLA,NFLA,MAC1105C,MAC1105C,D+,14,2.085714286,Retained,4.5
CEF3092D8905CADB935E9A0566CCF42F21B6779C,0,57,Mathematics Teaching,Others,F,White,White,WALT,WALT,MAC1147,MAC1147,W,0,0,Dropped,3.68
CF7C327B054C43C10B4A949FFD14253E5685EB18,2.82,0,Cybersecurity,Cybersecurity,M,White,White,ESCA,ESCA,MAC1105,MAC1105,C-,15,2.82,Dropped,3.54
CF903C9CDED2C2ED4657793D900FFCDD75F79DA2,3.678125,0,Cybersecurity,Cybersecurity,F,White,White,NFLA,NFLA,MAC1147,MAC1147,A,16,3.75625,Retained,3.4
CFD1D4BBA93184DA132956E921351E8E98CCCFC8,2.193939394,74,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,C+,15,2.326666667,Retained,3.61
D01B5AED913E6E2A9875E7505CE10515F57C8DC2,3.888888889,34,Biomedical Sciences,Biomedical Sciences,F,Not Reported,Not Reported,OKAL,OKAL,MAC1147,MAC1147,A,12,3.75,Retained,4.33
D0423A6CD297D501228D2D05211E722699048358,2.8,4,Mechanical Engineering,Mechanical Engineering,M,White,White,DUVA,DUVA,MAC1147,MAC1147,D+,12,1.4,Retained,2.81
D04FCABAAB63EB09EC36327C41DF6491122C6C8E,2.714285714,27,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,D,14,2.714285714,Dropped,3.82
D1FE93F8812DBF72C04EE61315B90C7C38CC0A2A,1.333333333,9,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,F,13,0.923076923,Dropped,3.08
D222E9C0FCCDCF57D0EDF01BA015F07929554A61,1.964,0,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,ESCA,ESCA,MAC1105C,MAC1105C,C+,14,1.657142857,Retained,2.51
D22B69B1A2D4D17B3614C5CD4ABD224A6F823F95,2.485714286,6,Marine Biology,Marine Biology,M,African American,African American,DUVA,DUVA,MAC1147,MAC1147,W,8,1.1125,Retained,2.94
D22D90424A01371210ED5FE20F6E145B5D9FA8F8,2.569230769,0,Biology,Biology,F,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,2.569230769,Dropped,3.61
D2FD02CFDCC07FC4F487883EC465580F5EA5CF1B,2.858823529,0,Biology,Biology,F,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,A-,15,3.093333333,Retained,3.79
D34E0D9CC4D44D20D1A3C398A1E76DAF3EA46EBC,3.485365854,16,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC2311,MAC2311,A,17,3.717647059,Retained,3.78
D4068F21ACFE479863D750291483EC426831C792,2,12,Cybersecurity,Cybersecurity,M,Two or More,Two or More,SANT,SANT,MAC1147,MAC1147,C,13,1.930769231,Retained,3.19
D425E95D2BCA6726440E8DCFB346B0446BE797A0,3.6,15,Marine Biology,Marine Biology,F,White,White,ESCA,ESCA,MAC2311,MAC2311,A,15,3.86,Retained,4.39
D4261A84A83274322E0EA07BC7EE43E89E041528,2.7625,0,Marine Biology,Marine Biology,M,White,White,NFLA,NFLA,MAC1105C,MAC1105C,C,14,2.214285714,Retained,2.75
D47E7D620EFE7294AF479EE9C6AECC594FA787D2,0,21,Electrical Engineering,Electrical Engineering,M,Two or More,Two or More,SANT,SANT,MAC1147,MAC1147,C,15,2.333333333,Dropped,4.18
D4988453B7D1DC837433CFFCB36F69B6F973C566,2.872727273,0,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,HILL,HILL,MAC1105C,MAC1105C,B,14,2.435714286,Retained,3.03
D4B0E2F495276019A46C8043A6534B9F5A41DB35,3.593548387,3,Engineering,Engineering,M,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,B+,14,3.535714286,Retained,3
D4C057FBA915165311F51015155D11010B9B59DF,3.162068966,7,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,NFLA,NFLA,MAC1105C,MAC1105C,B,12,3.408333333,Retained,4.56
D4E7A18B24F744F601837727300E204E1BD1097C,2.834615385,68,Marine Biology,Marine Biology,F,Two or More,Two or More,OKAL,OKAL,MAC2311,MAC2311,B+,14,3.521428571,Retained,4.13
D4F510F4628E0E0BE99E9FCB17519B2DA63AA757,2.909090909,19,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC2311,MAC2311,F,13,1.776923077,Retained,4.22
D4F95BBF4E962BFBF4AF659674E6C57EA08573E0,2.290625,48,Biology,Biology,M,White,White,OKAL,OKAL,NoAttempt,NoAttempt,NoAttempt,13,2.992307692,Retained,3.44
D53E8E90A492308A152F75A8809ED9549DFD8CF4,3.318518519,24,Biochemistry,Biochemistry,F,White,White,OKAL,OKAL,MAC1114,Others,A-,12,3.433333333,Retained,4.43
D5E06F4A20BCD6E31F1EF680BBBFA269FF3C287A,3.218181818,34,Biomedical Sciences,Biomedical Sciences,M,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,12,3.666666667,Retained,4.44
D676539284567AB4B8F910413BC3FF2B279E1CA8,3.4,74,Biomedical Sciences,Biomedical Sciences,F,Not Reported,Not Reported,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,15,3.106666667,Retained,4.51
D68201EDE2B26E20D21D441C254877FB7E5DA390,3.55,15,Cybersecurity,Cybersecurity,F,White,White,NFLA,NFLA,MAC1147,MAC1147,A-,16,3.55,Dropped,3.74
D6C8ABA452EA53281D1DF1139B26A60EAC3A885C,2.825806452,0,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,ESCA,ESCA,MAC1105C,MAC1105C,D+,13,2.146153846,Retained,2.83
D718F9D22E4CFC8227CB9E5728AD104AB7BC674F,0,7,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC1105C,MAC1105C,D,13,0.7,Dropped,2.8
D77D7A928C62B2C5BEA7F480FED021D3D8EF43D7,2.88125,10,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC2312,MAC2312,B,13,3.023076923,Retained,4.25
D79EC0B02C082B0C736544C99151082898549AE0,3.051111111,7,Computer Engineering,Computer Engineering,M,African American,African American,ESCA,ESCA,MAC1105C,MAC1105C,B-,13,3.3,Retained,3.47
D81592BF923EEE479A51EB42CA7916BEE82EC7F1,3.659259259,13,Chemistry,Chemistry,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,4,Retained,4.29
D8346BCB07D0B45AD13426D438EA47B1DFFA0553,3.575,19,Biomedical Sciences,Biomedical Sciences,M,White,White,SANT,SANT,MAC1147,MAC1147,A,13,3.384615385,Retained,4.23
D877C32D35B31DEFBA199CA00FB851091DDCDAC9,3.321875,6,Cybersecurity,Cybersecurity,M,White,White,NFLA,NFLA,MAC1147,MAC1147,B+,13,3.184615385,Retained,3.46
D88D24456A5355209594D41D16DBA8D7FEF6FA6B,3.403703704,0,Environmental Management,Environmental Management,M,White,White,ESCA,ESCA,MAC1105C,MAC1105C,B+,14,3.428571429,Retained,3.67
D8B2C6CE587314A288341EC568AF87AC66ECA146,3.825,11,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC2312,MAC2312,A-,14,3.764285714,Retained,4.48
D8D028DFC60DF4C5CD44334A58D2FB931D483DCB,3.517142857,36,Biomedical Sciences,Biomedical Sciences,F,White,White,MARI,Others,NoAttempt,NoAttempt,NoAttempt,14,3.507142857,Retained,4.5
D98C3F9A3D7B3C71C9DA867471124134259629C7,3.434375,19,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1147,MAC1147,A-,14,3.478571429,Retained,4.11
D9BCEB0402DD2C1B891C13F0264921FCF17C567A,0.4125,1,Chemistry,Chemistry,M,Two or More,Two or More,ESCA,ESCA,MAC1147,MAC1147,NF,14,0.235714286,Dropped,3.1
DA002CE5654AEC2856F7BBDC1957FB77451454C8,3.551724138,25,Mechanical Engineering,Mechanical Engineering,M,Asian,Asian,ESCA,ESCA,MAC2312,MAC2312,A,14,3.635714286,Retained,4.97
DACAD17662AC606C7913F75F48A969640AA08AF9,3.663888889,12,Marine Biology,Marine Biology,F,African American,African American,PASC,PASC,MAC1105C,MAC1105C,A,14,3.564285714,Retained,4.03
DB1EFBD47C468A2328F207A679EDCC2FEBBA2879,1.9125,2,Biomedical Sciences,Biomedical Sciences,M,White,White,OKAL,OKAL,MAC1147,MAC1147,W,5,0,Retained,2.97
DB6B218A39C3839141DF6BD631CB503B1851BCEA,3.467857143,22,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,POLK,Others,MAC1147,MAC1147,A,15,3.66,Retained,4.25
DBC14D1BC72FF509A4A49F67F7A520D9EF06A45C,1.676923077,6,Cybersecurity,Cybersecurity,M,White,White,NFLA,NFLA,MAC1147,MAC1147,C-,13,1.676923077,Dropped,3.43
DBCA2ECCAF3190FA44F68CC0F645E208458D506D,2.828571429,30,Mathematics Teaching,Others,F,White,White,WALT,WALT,MAC1147,MAC1147,B+,13,3.161538462,Retained,4.41
DBE8A63A17E17992D07375F7B25BDE59C78C44FE,4,16,Electrical Engineering,Electrical Engineering,M,White,White,OKAL,OKAL,MAC2311,MAC2311,A,16,4,Retained,4
DBE90C8DEB278368E55728A53351575DD6624D6C,1.99,0,Biomedical Sciences,Biomedical Sciences,F,White,White,OKAL,OKAL,MAC1105C,MAC1105C,D,10,1.99,Dropped,3.16
DBF928186E503703D3874DE8B7197401E02F4FE9,3.203225806,6,Mathematics,Mathematics,M,White,White,OKAL,OKAL,MAC1147,MAC1147,B+,13,3.184615385,Retained,2.97
DC2113D1847CCB9112A9C57FE6FE597757083F13,2.5,10,Computer Engineering,Computer Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,F,14,1.785714286,Dropped,3.4
DC78446012114EB36854A2621703BB782D586672,3.837209302,35,Mathematics,Mathematics,F,White,White,ESCA,ESCA,MAC2311,MAC2311,A,16,3.94375,Retained,4.635
DC8FE3C332A7D51614C81674186529DAA8A35825,3.844827586,57,Mechanical Engineering,Mechanical Engineering,F,White,White,SANT,SANT,MAC2312,MAC2312,A-,12,3.525,Retained,3.6
DD768117E947BF5A3AD99E4214107A98B6BFB172,3.324,3,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A,14,2.428571429,Retained,3.56
DDC20D3FB27E9FD908F1DA0C6B1E2F3A50F59E87,3.2375,24,Mechanical Engineering,Mechanical Engineering,F,White,White,NFLA,NFLA,MAC2311,MAC2311,D,15,2.693333333,Retained,3.42
DDF4D14910CB75EAE580502B67E359ECB402E242,3.355882353,24,Biomedical Sciences,Biomedical Sciences,F,African American,African American,ESCA,ESCA,MAC1147,MAC1147,A,15,3.133333333,Retained,4.11
DE1B988A2A0A7BD42F442CDE17A3E0F34D7F7645,1.814285714,2,Zoological Science,Others,F,Not Reported,Not Reported,NFLA,NFLA,MAC1105,MAC1105,C-,14,1.992857143,Retained,3.9
DEB5386368B25FD80F05D776A225010033884C2D,3.018518519,61,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,C+,15,3.033333333,Retained,4.46
DED9E87E4E8F70C428ABDFA1F364AE7D91506CAA,4,42,Mathematics,Mathematics,M,African American,African American,BROW,Others,MAC2311,MAC2311,A,13,4,Dropped,4.88
DEFF3D8470CFE7981857C49EE565F860D3DF5E63,3.244827586,23,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,B,12,3.283333333,Retained,4.24
DF278B80F57B629AE664318320FDC2D70010288B,3.284615385,4,Cybersecurity,Cybersecurity,M,White,White,NFLA,NFLA,MAC2312,MAC2312,A-,13,3.284615385,Dropped,3.5
DF2AE6C4F1F98B40AB8D43279AF0BF75C7C5B4E4,2.515,0,Natural Science,Natural Science,M,White,White,NFLA,NFLA,MAC1147,MAC1147,D+,14,2.021428571,Retained,4.04
DF4D9A3F46F29AD49EDE8DEFC1EA72FA864FAC03,2.803846154,60,Cybersecurity,Cybersecurity,M,White,White,NFLA,NFLA,MAC2312,MAC2312,C,13,2.692307692,Retained,3.68
DFD8A3FBBB2C9BF24784F48F7712F447C8EB7827,2.94,21,Mechanical Engineering,Mechanical Engineering,F,White,White,SANT,SANT,MAC1147,MAC1147,A,15,3.473333333,Retained,4.68
E0031ACB4C1A32590FFBA735574005A1020C2D65,2.732142857,0,Mechanical Engineering,Mechanical Engineering,M,White,White,PASC,PASC,MAC1147,MAC1147,C+,15,2.84,Dropped,3.23
E023B910C8DD643B555009EDF7620837C45AB0DA,4,0,Biochemistry,Biochemistry,F,White,White,SANT,SANT,MAC1147,MAC1147,A,14,4,Retained,4.7
E058C6F89DCEB0EC01DE3B97BA346D001320792D,3.6875,18,Mechanical Engineering,Mechanical Engineering,F,White,White,NFLA,NFLA,MAC1147,MAC1147,A,12,3.825,Retained,3.1
E0B3A50F92047F6A30F2F752B7020B223F4D58D8,2.88125,77,Electrical Engineering,Electrical Engineering,M,Hispanic,Hispanic,OKAL,OKAL,MAC2313,Others,A-,15,3.486666667,Retained,4.29
E0CDB75299F1973DF66E631D4FDE0F9D50374730,3.551851852,30,Computer Engineering,Computer Engineering,M,White,White,BAY,BAY,MAC2312,MAC2312,B,12,3.416666667,Retained,4.36
E0F3EBC0D436AFF8894F49CCDCFEF1DBABBA2F80,2.06,60,Mathematics,Mathematics,F,Asian,Asian,OKAL,OKAL,MAC2233,Others,B+,15,2.06,Dropped,4.22
E124E311D01A99512740044DD5F5CBA4F3613574,3.196,16,Cybersecurity,Cybersecurity,M,Hispanic,Hispanic,VOLU,Others,NoAttempt,NoAttempt,NoAttempt,12,3,Retained,3.48
E12FA9C9A5184DE948DC10DEF7FF3FB4B3AC902E,3.522580645,15,Environmental Management,Environmental Management,F,White,White,SANT,SANT,MAC1147,MAC1147,A,15,3.86,Retained,4
E13BB8524F83ACDACF9BBA23A2E0EC265F4C4A1E,3.135714286,16,Biomedical Sciences,Biomedical Sciences,F,African American,African American,OKAL,OKAL,MAC1147,MAC1147,A,12,3.316666667,Retained,4.25
E1D28937E902E9E299C06A9C891FD4238D073236,3.437931034,6,Computer Science,Computer Science,M,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,A,13,3.538461538,Retained,4.03
E1DA334585EA2B552CB8730541061E773CE703FC,3.451851852,9,Computer Engineering,Computer Engineering,M,White,White,PASC,PASC,MAC1147,MAC1147,B,14,3.585714286,Retained,3.61
E288960AD98A68A5FB893D71300CF0C53C8483EA,3.646428571,0,Software Design & Development,Software Design & Development,F,White,White,SANT,SANT,MAC1147,MAC1147,A,13,3.769230769,Retained,3.91
E3CFD4446FA989658937B2B36A312A6B3B7144C0,2.756,19,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,C,12,2.491666667,Retained,4.34
E42CD444255BE06461205740AE38541A5FD2FD1B,2.337931034,0,Marine Biology,Marine Biology,F,Two or More,Two or More,OKAL,OKAL,MAC1105C,MAC1105C,B-,14,3.064285714,Retained,3.46
E47E69E59FEE474614626ACDE60E5D04349A9EC2,0,0,Marine Biology,Marine Biology,M,African American,African American,PINE,Others,MAC1105C,MAC1105C,W,0,0,Dropped,3.01
E4E59F90A2A9C3475DDEA5F3CF26F5D48A9D275D,0,0,Cybersecurity,Cybersecurity,M,White,White,HILL,HILL,MAC1147,MAC1147,W,0,0,Dropped,4.76
E4FA44EE9E456A9D4721D1CF7B2B4802697E3A28,3.121621622,30,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1147,MAC1147,B-,15,2.86,Retained,4.13
E51C3C5B3B40EEA81F25DA97B4672C95441DB1EA,3.0875,3,Cybersecurity,Cybersecurity,M,African American,African American,SANT,SANT,MAC1147,MAC1147,A-,16,3.04375,Retained,3.04
E64C3FBD6E53001BFC43E46900F49D264FF1213B,3.285714286,12,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,A-,14,2.921428571,Retained,4.39
E66209CD9B0FC066DF3A9F443952D4813F0AD8C6,3.387179487,6,Biomedical Sciences,Biomedical Sciences,M,African American,African American,ESCA,ESCA,MAC1140,MAC1140,B,16,3.31875,Retained,3.65
E6AC48AD63F5A3596B74BCF97A08B48E6DD92F5A,1.518181818,0,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,C+,13,2.415384615,Dropped,3.4
E6BC59AA4AE74A66B6B08E9C994F0B672A26E50B,2.551351351,16,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,C,14,2.321428571,Retained,3.63
E6F4F954E50343F35A88BF6463DC6C4DEA68F1A0,3.465384615,30,Environmental Management,Environmental Management,F,White,White,DUVA,DUVA,MAC1140,MAC1140,B,12,3.35,Retained,3.42
E701F32C648CCDCD8564857C8615DFD85D3C4A6B,3.476,7,Biomedical Sciences,Biomedical Sciences,F,Asian,Asian,SANT,SANT,MAC2311,MAC2311,A,15,3.66,Retained,3.67
E74F47074B05AD157DCD7BA5370BDA1287507667,2.434782609,0,Computer Science,Computer Science,M,White,White,HILL,HILL,MAC1147,MAC1147,NF,13,1.153846154,Retained,3.09
E7873D51D9CEEDA809AAC00C7EBDCA44841D17EA,2.413333333,12,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1105C,MAC1105C,B,15,2.413333333,Dropped,3.1
E79110F71B4DC1C41D1ED18798ABD06A0F1DCC76,3.6,6,Physics,Physics,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,4,Retained,3.41
E7952C6705B5B4551A1347C7F11C5C07D7C66EE1,3.476315789,19,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,B-,15,3.053333333,Retained,3.89
E8DB6AB3026EC91492870D7E6C40D7BF8D261919,3.751428571,16,Mechanical Engineering,Mechanical Engineering,M,White,White,ESCA,ESCA,MAC2312,MAC2312,A,14,3.871428571,Retained,3.9
E94BE957A777160A60215EF31829569EF6BEF73F,3.793333333,16,Biology,Biology,F,Not Reported,Not Reported,PASC,PASC,MAC1105C,MAC1105C,A,15,3.933333333,Retained,4.22
E9A142569E420B14AF0E750E3173CBA9A123C8EE,3.760714286,64,Cybersecurity,Cybersecurity,M,White,White,OKAL,OKAL,MAC2311,MAC2311,B+,13,3.715384615,Retained,4
E9EB9D923F4727A340D73376731D42EE0F567708,3.733333333,28,Biology,Biology,M,Asian,Asian,ESCA,ESCA,MAC1140,MAC1140,A,13,4,Retained,4.04
E9F791028D556C3ABDF80A529D7273260A37CB5D,4,0,Mechanical Engineering,Mechanical Engineering,M,White,White,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,3,4,Dropped,2.97
EA6A31A5549FE2420F68A802FB89432198B95D75,3.021212121,42,Computer Science,Computer Science,M,Asian,Asian,ESCA,ESCA,MAC1147,MAC1147,A,13,3.446153846,Retained,4.2
EAC8FB4CA52D6DAE537F38D733D8C51B665201F7,3.908333333,19,Computer Engineering,Computer Engineering,M,White,White,SANT,SANT,MAC2312,MAC2312,A,14,3.85,Retained,4.31
EB2BF026E672D58268CAB74F6BE0A54745FD753F,2.225,3,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1147,MAC1147,W,10,2.3,Retained,3.86
EB3AE41368EC9A47D9DF43EA2DF58B7CED5F44C1,3.457575758,19,Biomedical Sciences,Biomedical Sciences,M,Asian,Asian,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,3.325,Retained,3.96
EB643BD9DACCD34E81ABF1F1AD9BE9C8F94C84C4,1.9375,10,Marine Biology,Marine Biology,M,White,White,ESCA,ESCA,MAC2311,MAC2311,F,15,1.233333333,Dropped,3.32
EB6CDF11E4ECD41634BD2A1552D074C01C98D5B6,2.838709677,28,Biology,Biology,M,Hispanic,Hispanic,SANT,SANT,MAC2311,MAC2311,W,8,2.7625,Retained,3.68
EB8F4B6D93044F591194BA856CB6829135ED2095,3.871428571,6,Marine Biology,Marine Biology,F,White,White,SEMI,Others,MAC1105C,MAC1105C,NF,11,0,Dropped,3.79
EBBD059219B7065776CC434DB234478888034BE4,2.342307692,10,Biomedical Sciences,Biomedical Sciences,F,African American,African American,ESCA,ESCA,MAC1140,MAC1140,D,13,1.907692308,Retained,3.75
EBC0DD1085E31D3DD6D6314344AD3CD0DC2E0ECA,3,15,Physics,Physics,F,White,White,SANT,SANT,MAC2311,MAC2311,B-,14,3,Dropped,4.05
EC2FA8E8D1C5B4CBE04B091338BE5516281DDD9D,3.587878788,42,Biology Teaching,Others,F,White,White,SANT,SANT,MAC1147,MAC1147,C,14,2.642857143,Retained,3.98
ECAC5BDABB8FA93DB645191E70DB3135F27677B4,1.08,5,Biology,Biology,F,African American,African American,MARI,Others,MAC1147,MAC1147,B-,14,0.864285714,Dropped,2.94
ECEA5A0ACE19A7B48D3A35E0FF4FF8FADD8B2CA9,3.439285714,6,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,B+,14,3.514285714,Retained,4.3
ED0077FE2C6D13DD2800EA4A80D754E264FF04CB,3.885294118,52,Software Design & Development,Software Design & Development,F,Two or More,Two or More,SUWA,Others,MAC1147,MAC1147,A,13,3.769230769,Retained,4.44
ED7865174DD1B31102FEDFFC993AEF166B87828B,2.8,0,Engineering,Engineering,F,Asian,Asian,ESCA,ESCA,MAC2311,MAC2311,D,14,2.285714286,Retained,4.13
ED7DFABFF394A380665022568C7EB4706C1452BA,3.55,10,Computer Science,Computer Science,F,Two or More,Two or More,BROW,Others,MAC1147,MAC1147,A,13,3.7,Retained,4.86
ED9A040995F099A81151F41655970DF2EA22653C,3.389285714,6,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B,14,2.985714286,Retained,3.26
EDC851FBF4124F0343021ADE58B36233FBEC383D,3.140625,0,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC1105C,MAC1105C,A,14,3.521428571,Retained,4.52
